Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-06 00:00:00+01:00,5462.39013671875,5464.2998046875,5407.58984375,5417.06005859375,58771500,0,0
2018-04-09 00:00:00+01:00,5492.68017578125,5507.77001953125,5444.0400390625,5448.990234375,54414200,0,0
2018-04-10 00:00:00+01:00,5458.56005859375,5482.72021484375,5443.7900390625,5475.83984375,47036700,0,0
2018-04-11 00:00:00+01:00,5464.990234375,5505.8798828125,5462.93017578125,5465.7099609375,46407600,0,0
2018-04-12 00:00:00+01:00,5460.14990234375,5494.18017578125,5442.240234375,5487.5400390625,73885100,0,0
2018-04-13 00:00:00+01:00,5476.56982421875,5503.47021484375,5467.580078125,5477.580078125,52246400,0,0
2018-04-16 00:00:00+01:00,5470.669921875,5476.75,5444.93994140625,5453.97021484375,52478600,0,0
2018-04-17 00:00:00+01:00,5470.580078125,5473.43017578125,5421.72998046875,5458.2998046875,39456900,0,0
2018-04-18 00:00:00+01:00,5468.68994140625,5504.580078125,5459.52978515625,5500.7998046875,45800400,0,0
2018-04-19 00:00:00+01:00,5504.35986328125,5524.0,5487.64013671875,5521.89990234375,65569800,0,0
2018-04-20 00:00:00+01:00,5501.0498046875,5533.8798828125,5497.080078125,5527.85986328125,67078800,0,0
2018-04-23 00:00:00+01:00,5523.47998046875,5544.43994140625,5504.02978515625,5544.43994140625,55435400,0,0
2018-04-24 00:00:00+01:00,5546.56005859375,5587.240234375,5541.4501953125,5585.27978515625,83059500,0,0
2018-04-25 00:00:00+01:00,5559.8701171875,5569.7001953125,5517.0,5537.7998046875,71781800,0,0
2018-04-26 00:00:00+01:00,5563.22021484375,5575.31005859375,5515.77001953125,5516.7900390625,78590100,0,0
2018-04-27 00:00:00+01:00,5501.6298828125,5549.7099609375,5498.68017578125,5527.68994140625,48980700,0,0
2018-05-02 00:00:00+01:00,5514.58984375,5521.77978515625,5480.7001953125,5498.0498046875,78002700,0,0
2018-05-03 00:00:00+01:00,5493.419921875,5505.93017578125,5476.66015625,5486.77978515625,72193400,0,0
2018-05-04 00:00:00+01:00,5493.3798828125,5511.2900390625,5485.919921875,5487.7900390625,57870500,0,0
2018-05-07 00:00:00+01:00,5513.68994140625,5531.5,5506.31982421875,5527.759765625,59076900,0,0
2018-05-08 00:00:00+01:00,5510.66015625,5539.56005859375,5480.60986328125,5539.56005859375,116329700,0,0
2018-05-09 00:00:00+01:00,5557.06005859375,5568.93017578125,5542.72998046875,5550.39013671875,89739500,0,0
2018-05-10 00:00:00+01:00,5569.10009765625,5576.8798828125,5533.4599609375,5559.6201171875,62554800,0,0
2018-05-11 00:00:00+01:00,5572.919921875,5613.81982421875,5568.60986328125,5613.81982421875,66668000,0,0
2018-05-14 00:00:00+01:00,5703.0498046875,5732.2998046875,5690.47998046875,5692.66015625,122799700,0,0
2018-05-15 00:00:00+01:00,5685.16015625,5715.4599609375,5667.75,5699.72021484375,87804800,0,0
2018-05-16 00:00:00+01:00,5681.10986328125,5711.4501953125,5681.10986328125,5695.669921875,79532700,0,0
2018-05-17 00:00:00+01:00,5692.64013671875,5753.68994140625,5684.58984375,5753.68994140625,74021800,0,0
2018-05-18 00:00:00+01:00,5762.3798828125,5775.169921875,5705.77978515625,5715.419921875,91715500,0,0
2018-05-21 00:00:00+01:00,5728.77978515625,5771.77978515625,5716.68017578125,5749.830078125,56689500,0,0
2018-05-22 00:00:00+01:00,5759.259765625,5801.4501953125,5753.7001953125,5787.43994140625,66638700,0,0
2018-05-23 00:00:00+01:00,5732.77001953125,5733.18017578125,5683.75,5700.0498046875,69469800,0,0
2018-05-24 00:00:00+01:00,5706.39013671875,5712.2900390625,5654.4599609375,5662.0,59538600,0,0
2018-05-25 00:00:00+01:00,5667.89990234375,5684.64990234375,5600.52978515625,5610.4599609375,75903800,0,0
2018-05-28 00:00:00+01:00,5598.81982421875,5606.169921875,5505.669921875,5513.02001953125,70669900,0,0
2018-05-29 00:00:00+01:00,5460.419921875,5471.330078125,5351.4501953125,5369.18994140625,192232900,0,0
2018-05-30 00:00:00+01:00,5390.5,5451.89013671875,5358.02978515625,5443.56005859375,172674900,0,0
2018-05-31 00:00:00+01:00,5460.52978515625,5514.669921875,5443.02001953125,5468.669921875,180330400,0,0
2018-06-01 00:00:00+01:00,5511.240234375,5560.0498046875,5500.97021484375,5517.490234375,152933000,0,0
2018-06-04 00:00:00+01:00,5551.97998046875,5604.85009765625,5551.080078125,5584.2001953125,102824800,0,0
2018-06-05 00:00:00+01:00,5598.6298828125,5613.580078125,5580.490234375,5584.669921875,100183000,0,0
2018-06-06 00:00:00+01:00,5606.75,5630.83984375,5586.740234375,5613.4599609375,78060800,0,0
2018-06-07 00:00:00+01:00,5638.41015625,5654.169921875,5608.39013671875,5624.60986328125,61969700,0,0
2018-06-08 00:00:00+01:00,5595.52978515625,5630.83984375,5594.33984375,5615.3798828125,48949500,0,0
2018-06-11 00:00:00+01:00,5636.6298828125,5657.509765625,5611.919921875,5644.58984375,78014300,0,0
2018-06-12 00:00:00+01:00,5677.64990234375,5680.56005859375,5656.22998046875,5662.93017578125,78060000,0,0
2018-06-13 00:00:00+01:00,5667.85009765625,5697.27001953125,5663.2998046875,5683.4599609375,48755700,0,0
2018-06-14 00:00:00+01:00,5666.27001953125,5701.89990234375,5616.81005859375,5677.81005859375,65043400,0,0
2018-06-15 00:00:00+01:00,5639.06005859375,5649.91015625,5569.169921875,5569.169921875,149001600,0,0
2018-06-18 00:00:00+01:00,5560.22998046875,5574.1298828125,5540.72021484375,5569.830078125,55424100,0,0
2018-06-19 00:00:00+01:00,5520.9501953125,5570.66015625,5506.39013671875,5544.5,78930500,0,0
2018-06-20 00:00:00+01:00,5561.85009765625,5570.08984375,5533.9501953125,5533.9501953125,62630900,0,0
2018-06-21 00:00:00+01:00,5538.9599609375,5554.75,5471.64990234375,5471.64990234375,74894600,0,0
2018-06-22 00:00:00+01:00,5493.18994140625,5580.66015625,5492.47021484375,5575.41015625,64935700,0,0
2018-06-25 00:00:00+01:00,5557.72021484375,5584.22021484375,5528.75,5528.75,38981500,0,0
2018-06-26 00:00:00+01:00,5554.97998046875,5599.33984375,5554.97998046875,5572.35986328125,42322600,0,0
2018-06-27 00:00:00+01:00,5574.9501953125,5609.1298828125,5532.60009765625,5591.6201171875,70027400,0,0
2018-06-28 00:00:00+01:00,5592.64013671875,5612.97021484375,5540.06982421875,5554.330078125,57486200,0,0
